sourceTaxonId	sourceTaxonName	stage	interactionTypeId	interactionTypeName	targetTaxonId	targetTaxonName	LocationinhostName	localityId	localityName	decimalLatitude	decimalLongitude	observationDateTime	notes	referenceSource	referenceDoi	referenceCitation
EOL:2926420	Spirocerca lupi	http://purl.obolibrary.org/obo/PATO_0001185	RO:0002444	parasite of	EOL:1028207	Gymnopleurus humanus	muscles						avg weight: 0.17 g, length = 1 cm	Mukaratirwa et al. 2010. J. Helminthol. 84: 369-374	doi:10.1002/ecy.1680	Benesh, D. P., Lafferty, K. D. and Kuris, A. (2017), A life cycle database for parasitic acanthocephalans, cestodes, and nematodes. Ecology, 98: 882. doi:10.1002/ecy.1680
EOL:3247844	Taenia hydatigena	http://purl.obolibrary.org/obo/PATO_0001185	RO:0002444	parasite of	EOL:311906	Ovis musimon	body cavity							Murai and Sugar. 1979. Parasit. Hung. 12: 41-52	doi:10.1002/ecy.1680	Benesh, D. P., Lafferty, K. D. and Kuris, A. (2017), A life cycle database for parasitic acanthocephalans, cestodes, and nematodes. Ecology, 98: 882. doi:10.1002/ecy.1680
EOL:3247844	Taenia hydatigena	http://purl.obolibrary.org/obo/PATO_0001185	RO:0002444	parasite of	EOL:311906	Ovis musimon	peritoneum							Murai and Sugar. 1979. Parasit. Hung. 12: 41-52	doi:10.1002/ecy.1680	Benesh, D. P., Lafferty, K. D. and Kuris, A. (2017), A life cycle database for parasitic acanthocephalans, cestodes, and nematodes. Ecology, 98: 882. doi:10.1002/ecy.1680
EOL:13639987	Taenia parenchymatosa	http://purl.obolibrary.org/obo/PATO_0001185	RO:0002444	parasite of	EOL:129573	Capreolus pygargus	liver							Murai et al. 1993. Parasit. Hung. 26: 27-49	doi:10.1002/ecy.1680	Benesh, D. P., Lafferty, K. D. and Kuris, A. (2017), A life cycle database for parasitic acanthocephalans, cestodes, and nematodes. Ecology, 98: 882. doi:10.1002/ecy.1680
EOL:13639987	Taenia parenchymatosa	http://purl.obolibrary.org/obo/PATO_0001185	RO:0002444	parasite of	EOL:129573	Capreolus pygargus	lung surface							Murai et al. 1993. Parasit. Hung. 26: 27-49	doi:10.1002/ecy.1680	Benesh, D. P., Lafferty, K. D. and Kuris, A. (2017), A life cycle database for parasitic acanthocephalans, cestodes, and nematodes. Ecology, 98: 882. doi:10.1002/ecy.1680
EOL:2921267	Anisakis simplex	http://purl.obolibrary.org/obo/PATO_0001185	RO:0002444	parasite of		Todarodes japonicus	viscera						sensu lato; not molecularly identified	Nagasawa and Moravec. 1995. J. Parasitol. 81: 69-75	doi:10.1002/ecy.1680	Benesh, D. P., Lafferty, K. D. and Kuris, A. (2017), A life cycle database for parasitic acanthocephalans, cestodes, and nematodes. Ecology, 98: 882. doi:10.1002/ecy.1680
EOL:2962310	Anisakis physeteris	http://purl.obolibrary.org/obo/PATO_0001185	RO:0002444	parasite of	EOL:3020608	Onychoteuthis borealijaponica	viscera						sensu lato; not molecularly identified	Nagasawa and Moravec. 2002. J. Nat. Hist. 36: 883-891	doi:10.1002/ecy.1680	Benesh, D. P., Lafferty, K. D. and Kuris, A. (2017), A life cycle database for parasitic acanthocephalans, cestodes, and nematodes. Ecology, 98: 882. doi:10.1002/ecy.1680
EOL:2962310	Anisakis physeteris	http://purl.obolibrary.org/obo/PATO_0001185	RO:0002444	parasite of		Todarodes japonicus	viscera						sensu lato; not molecularly identified	Nagasawa and Moravec. 2002. J. Nat. Hist. 36: 883-891	doi:10.1002/ecy.1680	Benesh, D. P., Lafferty, K. D. and Kuris, A. (2017), A life cycle database for parasitic acanthocephalans, cestodes, and nematodes. Ecology, 98: 882. doi:10.1002/ecy.1680
EOL:2921267	Anisakis simplex	http://purl.obolibrary.org/obo/PATO_0001185	RO:0002444	parasite of	EOL:3020608	Onychoteuthis borealijaponica	gut wall						sensu lato; not molecularly identified	Nagasawa and Moravec. 2002. J. Nat. Hist. 36: 883-891	doi:10.1002/ecy.1680	Benesh, D. P., Lafferty, K. D. and Kuris, A. (2017), A life cycle database for parasitic acanthocephalans, cestodes, and nematodes. Ecology, 98: 882. doi:10.1002/ecy.1680
EOL:462825	Contracaecum osculatum	http://purl.obolibrary.org/obo/PATO_0001185	RO:0002444	parasite of	EOL:224802	Trematomus pennellii	gut wall						has more E than D	Orecchia et al. 1994. Int. J. Parasitol. 24: 367-377	doi:10.1002/ecy.1680	Benesh, D. P., Lafferty, K. D. and Kuris, A. (2017), A life cycle database for parasitic acanthocephalans, cestodes, and nematodes. Ecology, 98: 882. doi:10.1002/ecy.1680
EOL:462825	Contracaecum osculatum	http://purl.obolibrary.org/obo/PATO_0001185	RO:0002444	parasite of	EOL:224802	Trematomus pennellii	liver						has more E than D	Orecchia et al. 1994. Int. J. Parasitol. 24: 367-377	doi:10.1002/ecy.1680	Benesh, D. P., Lafferty, K. D. and Kuris, A. (2017), A life cycle database for parasitic acanthocephalans, cestodes, and nematodes. Ecology, 98: 882. doi:10.1002/ecy.1680
	Pterygodermatites coloradensis	http://purl.obolibrary.org/obo/PATO_0001185	RO:0002444	parasite of	EOL:35934	Ceuthophilus	body cavity							Oswald. 1958. Trans. Am. Microsc. Soc. 77: 229-240	doi:10.1002/ecy.1680	Benesh, D. P., Lafferty, K. D. and Kuris, A. (2017), A life cycle database for parasitic acanthocephalans, cestodes, and nematodes. Ecology, 98: 882. doi:10.1002/ecy.1680
	Pterygodermatites coloradensis	http://purl.obolibrary.org/obo/PATO_0001185	RO:0002444	parasite of	EOL:36034	Chlaenius	body cavity						usually did not fully develop in this host	Oswald. 1958. Trans. Am. Microsc. Soc. 77: 229-240	doi:10.1002/ecy.1680	Benesh, D. P., Lafferty, K. D. and Kuris, A. (2017), A life cycle database for parasitic acanthocephalans, cestodes, and nematodes. Ecology, 98: 882. doi:10.1002/ecy.1680
	Pterygodermatites coloradensis	http://purl.obolibrary.org/obo/PATO_0001185	RO:0002444	parasite of	EOL:1035799	Dicaelus sculptilis	body cavity						did not fully develop in this host	Oswald. 1958. Trans. Am. Microsc. Soc. 77: 229-240	doi:10.1002/ecy.1680	Benesh, D. P., Lafferty, K. D. and Kuris, A. (2017), A life cycle database for parasitic acanthocephalans, cestodes, and nematodes. Ecology, 98: 882. doi:10.1002/ecy.1680
	Pterygodermatites coloradensis	http://purl.obolibrary.org/obo/PATO_0001185	RO:0002444	parasite of	EOL:1074114	Parcoblatta pensylvanica	body cavity							Oswald. 1958. Trans. Am. Microsc. Soc. 77: 229-240	doi:10.1002/ecy.1680	Benesh, D. P., Lafferty, K. D. and Kuris, A. (2017), A life cycle database for parasitic acanthocephalans, cestodes, and nematodes. Ecology, 98: 882. doi:10.1002/ecy.1680
	Pterygodermatites coloradensis	http://purl.obolibrary.org/obo/PATO_0001185	RO:0002444	parasite of	EOL:1074111	Parcoblatta virginica	body cavity							Oswald. 1958. Trans. Am. Microsc. Soc. 77: 229-240	doi:10.1002/ecy.1680	Benesh, D. P., Lafferty, K. D. and Kuris, A. (2017), A life cycle database for parasitic acanthocephalans, cestodes, and nematodes. Ecology, 98: 882. doi:10.1002/ecy.1680
	Pterygodermatites coloradensis	http://purl.obolibrary.org/obo/PATO_0001185	RO:0002444	parasite of	EOL:35934	Ceuthophilus	gut wall							Oswald. 1958. Trans. Am. Microsc. Soc. 77: 229-240	doi:10.1002/ecy.1680	Benesh, D. P., Lafferty, K. D. and Kuris, A. (2017), A life cycle database for parasitic acanthocephalans, cestodes, and nematodes. Ecology, 98: 882. doi:10.1002/ecy.1680
	Pterygodermatites coloradensis	http://purl.obolibrary.org/obo/PATO_0001185	RO:0002444	parasite of	EOL:36034	Chlaenius	gut wall						usually did not fully develop in this host	Oswald. 1958. Trans. Am. Microsc. Soc. 77: 229-240	doi:10.1002/ecy.1680	Benesh, D. P., Lafferty, K. D. and Kuris, A. (2017), A life cycle database for parasitic acanthocephalans, cestodes, and nematodes. Ecology, 98: 882. doi:10.1002/ecy.1680
	Pterygodermatites coloradensis	http://purl.obolibrary.org/obo/PATO_0001185	RO:0002444	parasite of	EOL:1035799	Dicaelus sculptilis	gut wall						did not fully develop in this host	Oswald. 1958. Trans. Am. Microsc. Soc. 77: 229-240	doi:10.1002/ecy.1680	Benesh, D. P., Lafferty, K. D. and Kuris, A. (2017), A life cycle database for parasitic acanthocephalans, cestodes, and nematodes. Ecology, 98: 882. doi:10.1002/ecy.1680
	Pterygodermatites coloradensis	http://purl.obolibrary.org/obo/PATO_0001185	RO:0002444	parasite of	EOL:1074114	Parcoblatta pensylvanica	gut wall							Oswald. 1958. Trans. Am. Microsc. Soc. 77: 229-240	doi:10.1002/ecy.1680	Benesh, D. P., Lafferty, K. D. and Kuris, A. (2017), A life cycle database for parasitic acanthocephalans, cestodes, and nematodes. Ecology, 98: 882. doi:10.1002/ecy.1680
	Pterygodermatites coloradensis	http://purl.obolibrary.org/obo/PATO_0001185	RO:0002444	parasite of	EOL:1074111	Parcoblatta virginica	gut wall							Oswald. 1958. Trans. Am. Microsc. Soc. 77: 229-240	doi:10.1002/ecy.1680	Benesh, D. P., Lafferty, K. D. and Kuris, A. (2017), A life cycle database for parasitic acanthocephalans, cestodes, and nematodes. Ecology, 98: 882. doi:10.1002/ecy.1680
EOL:11993274	Gnathostoma nipponicum	http://purl.obolibrary.org/obo/PATO_0001185	RO:0002444	parasite of	EOL:211115	Gymnogobius urotaenia	muscles						also showed that this species can be third, paratenic host	Oyamada et al. 1997. J. Vet. Med. Sci. 59: 671-675	doi:10.1002/ecy.1680	Benesh, D. P., Lafferty, K. D. and Kuris, A. (2017), A life cycle database for parasitic acanthocephalans, cestodes, and nematodes. Ecology, 98: 882. doi:10.1002/ecy.1680
EOL:11993274	Gnathostoma nipponicum	http://purl.obolibrary.org/obo/PATO_0001185	RO:0002444	parasite of	EOL:211115	Gymnogobius urotaenia	muscles						experimentally showed that this species can be third, paratenic host, but unlikely given its ecology	Oyamada et al. 1997. J. Vet. Med. Sci. 59: 671-675	doi:10.1002/ecy.1680	Benesh, D. P., Lafferty, K. D. and Kuris, A. (2017), A life cycle database for parasitic acanthocephalans, cestodes, and nematodes. Ecology, 98: 882. doi:10.1002/ecy.1680
EOL:4966918	Elaphostrongylus cervi	http://purl.obolibrary.org/obo/PATO_0001185	RO:0002444	parasite of		Succinea altaica	muscles						from CAB abstract	Panin. 1964. Parasites of farm animals in Kazakhstan 3: 34-48	doi:10.1002/ecy.1680	Benesh, D. P., Lafferty, K. D. and Kuris, A. (2017), A life cycle database for parasitic acanthocephalans, cestodes, and nematodes. Ecology, 98: 882. doi:10.1002/ecy.1680
EOL:4966925	Varestrongylus sagittatus	http://purl.obolibrary.org/obo/PATO_0001185	RO:0002444	parasite of		Succinea altaica	muscles							Panin. 1967. Izv. Akad. Nauk Kazakh SSR Ser. Biol. 1: 50-56	doi:10.1002/ecy.1680	Benesh, D. P., Lafferty, K. D. and Kuris, A. (2017), A life cycle database for parasitic acanthocephalans, cestodes, and nematodes. Ecology, 98: 882. doi:10.1002/ecy.1680
EOL:4965208	Physaloptera praeputialis	http://purl.obolibrary.org/obo/PATO_0001185	RO:0002444	parasite of	EOL:500885	Gryllus assimilis	gut wall							Petri and Ameel. 1950. J. Parasitol. 36: 40	doi:10.1002/ecy.1680	Benesh, D. P., Lafferty, K. D. and Kuris, A. (2017), A life cycle database for parasitic acanthocephalans, cestodes, and nematodes. Ecology, 98: 882. doi:10.1002/ecy.1680
	Physaloptera rara	http://purl.obolibrary.org/obo/PATO_0001185	RO:0002444	parasite of	EOL:500885	Gryllus assimilis	gut wall							Petri and Ameel. 1950. J. Parasitol. 36: 40	doi:10.1002/ecy.1680	Benesh, D. P., Lafferty, K. D. and Kuris, A. (2017), A life cycle database for parasitic acanthocephalans, cestodes, and nematodes. Ecology, 98: 882. doi:10.1002/ecy.1680
	Spirura malayensis	http://www.ebi.ac.uk/efo/EFO_0001272	RO:0002444	parasite of	EOL:327851	Tupaia glis	stomach							Quentin and Krishnasamy. 1975. Ann. Parasitol. Hum. Comp. 50: 795-812	doi:10.1002/ecy.1680	Benesh, D. P., Lafferty, K. D. and Kuris, A. (2017), A life cycle database for parasitic acanthocephalans, cestodes, and nematodes. Ecology, 98: 882. doi:10.1002/ecy.1680
	Spirura malayensis	http://www.ebi.ac.uk/efo/EFO_0001272	RO:0002444	parasite of	EOL:327855	Tupaia minor	stomach							Quentin and Krishnasamy. 1975. Ann. Parasitol. Hum. Comp. 50: 795-812	doi:10.1002/ecy.1680	Benesh, D. P., Lafferty, K. D. and Kuris, A. (2017), A life cycle database for parasitic acanthocephalans, cestodes, and nematodes. Ecology, 98: 882. doi:10.1002/ecy.1680
	Tarsubulura perarmata	http://www.ebi.ac.uk/efo/EFO_0001272	RO:0002444	parasite of	EOL:327851	Tupaia glis	gut							Quentin et al. 1977. Ann. Parasitol. Hum. Comp. 52: 159-170	doi:10.1002/ecy.1680	Benesh, D. P., Lafferty, K. D. and Kuris, A. (2017), A life cycle database for parasitic acanthocephalans, cestodes, and nematodes. Ecology, 98: 882. doi:10.1002/ecy.1680
	Tarsubulura perarmata	http://www.ebi.ac.uk/efo/EFO_0001272	RO:0002444	parasite of	EOL:327855	Tupaia minor	gut							Quentin et al. 1977. Ann. Parasitol. Hum. Comp. 52: 159-170	doi:10.1002/ecy.1680	Benesh, D. P., Lafferty, K. D. and Kuris, A. (2017), A life cycle database for parasitic acanthocephalans, cestodes, and nematodes. Ecology, 98: 882. doi:10.1002/ecy.1680
	Protospirura muricola	http://www.ebi.ac.uk/efo/EFO_0001272	RO:0002444	parasite of	EOL:111150	Mastomys	stomach							Quentin. 1969. Ann. Parasitol. Hum. Comp. 44: 485-504	doi:10.1002/ecy.1680	Benesh, D. P., Lafferty, K. D. and Kuris, A. (2017), A life cycle database for parasitic acanthocephalans, cestodes, and nematodes. Ecology, 98: 882. doi:10.1002/ecy.1680
	Gongylonema dupuisi	http://www.ebi.ac.uk/efo/EFO_0001272	RO:0002444	parasite of	EOL:111150	Mastomys	stomach							Quentin. 1969. Ann. Parasitol. Hum. Comp. 44: 59-68	doi:10.1002/ecy.1680	Benesh, D. P., Lafferty, K. D. and Kuris, A. (2017), A life cycle database for parasitic acanthocephalans, cestodes, and nematodes. Ecology, 98: 882. doi:10.1002/ecy.1680
EOL:21362902	Clistobothrium cf. montaukensis	http://www.ebi.ac.uk/efo/EFO_0001272	RO:0002444	parasite of	EOL:205461	Lamna nasus	gut							Randhawa and Brickle. 2011. Mar. Ecol. Prog. Ser. 431: 215-222	doi:10.1002/ecy.1680	Benesh, D. P., Lafferty, K. D. and Kuris, A. (2017), A life cycle database for parasitic acanthocephalans, cestodes, and nematodes. Ecology, 98: 882. doi:10.1002/ecy.1680
EOL:2948665	Dinobothrium	http://www.ebi.ac.uk/efo/EFO_0001272	RO:0002444	parasite of	EOL:205461	Lamna nasus	gut							Randhawa and Brickle. 2011. Mar. Ecol. Prog. Ser. 431: 215-222	doi:10.1002/ecy.1680	Benesh, D. P., Lafferty, K. D. and Kuris, A. (2017), A life cycle database for parasitic acanthocephalans, cestodes, and nematodes. Ecology, 98: 882. doi:10.1002/ecy.1680
EOL:4968465	Bothriocephalus acheilognathi	http://www.ebi.ac.uk/efo/EFO_0001272	RO:0002444	parasite of	EOL:220132	Labeobarbus kimberleyensis	gut							Retief et al. 2007. Phys. Chem. Earth 32: 1384-1390	doi:10.1002/ecy.1680	Benesh, D. P., Lafferty, K. D. and Kuris, A. (2017), A life cycle database for parasitic acanthocephalans, cestodes, and nematodes. Ecology, 98: 882. doi:10.1002/ecy.1680
EOL:4968465	Bothriocephalus acheilognathi	http://www.ebi.ac.uk/efo/EFO_0001272	RO:0002444	parasite of	EOL:220132	Labeobarbus kimberleyensis	gut						assumed to be infected postcylically	Retief et al. 2007. Phys. Chem. Earth 32: 1384-1390	doi:10.1002/ecy.1680	Benesh, D. P., Lafferty, K. D. and Kuris, A. (2017), A life cycle database for parasitic acanthocephalans, cestodes, and nematodes. Ecology, 98: 882. doi:10.1002/ecy.1680
	Soboliphyme occidentalis	http://www.ebi.ac.uk/efo/EFO_0001272	RO:0002444	parasite of	EOL:1178990	Talpa occidentalis	stomach						in genus Soboliphyme all species besides S.baturini are from insectivores (shrews and moles); this species was included to reflect this, although its cycle is unknown	Ribas and Casanova. 2004. Parasitol. Res. 93: 482-485	doi:10.1002/ecy.1680	Benesh, D. P., Lafferty, K. D. and Kuris, A. (2017), A life cycle database for parasitic acanthocephalans, cestodes, and nematodes. Ecology, 98: 882. doi:10.1002/ecy.1680
EOL:4969012	Multitesticulata filamentosa	http://www.ebi.ac.uk/efo/EFO_0001272	RO:0002444	parasite of	EOL:1178990	Talpa occidentalis	gut							Ribas and Casanova. 2006. J. Helminthol. 80: 6-1	doi:10.1002/ecy.1680	Benesh, D. P., Lafferty, K. D. and Kuris, A. (2017), A life cycle database for parasitic acanthocephalans, cestodes, and nematodes. Ecology, 98: 882. doi:10.1002/ecy.1680
EOL:4969237	Paruterina candelabraria	http://www.ebi.ac.uk/efo/EFO_0001272	RO:0002444	parasite of	EOL:914939	Tyto alba	gut							Sanmartin et al. 2004. Parasitol. Res. 92: 255-263	doi:10.1002/ecy.1680	Benesh, D. P., Lafferty, K. D. and Kuris, A. (2017), A life cycle database for parasitic acanthocephalans, cestodes, and nematodes. Ecology, 98: 882. doi:10.1002/ecy.1680
EOL:589679	Centrorhynchus aluconis	http://www.ebi.ac.uk/efo/EFO_0001272	RO:0002444	parasite of	EOL:914939	Tyto alba	gut							Santoro et al. 2012. PLoS ONE 7: e53375	doi:10.1002/ecy.1680	Benesh, D. P., Lafferty, K. D. and Kuris, A. (2017), A life cycle database for parasitic acanthocephalans, cestodes, and nematodes. Ecology, 98: 882. doi:10.1002/ecy.1680
EOL:2926420	Spirocerca lupi	http://purl.obolibrary.org/obo/PATO_0001185	RO:0002444	parasite of	EOL:327365	Suncus murinus	mesentery							Anantaraman and Sen. 1966. J. Parasitol. 52: 911-912	doi:10.1002/ecy.1680	Benesh, D. P., Lafferty, K. D. and Kuris, A. (2017), A life cycle database for parasitic acanthocephalans, cestodes, and nematodes. Ecology, 98: 882. doi:10.1002/ecy.1680
EOL:404506	Acanthocephalus anthuris	http://www.ebi.ac.uk/efo/EFO_0001272	RO:0002444	parasite of	EOL:320013	Rana ridibunda	gut							Batchvarov. 1974. C. R. Acad. Sci. Paris D 278: 3339-3341	doi:10.1002/ecy.1680	Benesh, D. P., Lafferty, K. D. and Kuris, A. (2017), A life cycle database for parasitic acanthocephalans, cestodes, and nematodes. Ecology, 98: 882. doi:10.1002/ecy.1680
EOL:11991683	Angiostrongylus malaysiensis	http://www.ebi.ac.uk/efo/EFO_0001272	RO:0002444	parasite of	EOL:1179405	Rattus tiomanicus	heart							Bhaibulaya and Cross. 1971. Southeast Asian J. Trop. Med. Public Health 2: 527-533	doi:10.1002/ecy.1680	Benesh, D. P., Lafferty, K. D. and Kuris, A. (2017), A life cycle database for parasitic acanthocephalans, cestodes, and nematodes. Ecology, 98: 882. doi:10.1002/ecy.1680
	Ophiotaenia gracilis	http://www.ebi.ac.uk/efo/EFO_0001272	RO:0002444	parasite of	EOL:330963	Rana catesbeiana	gut							Buhler. 1970. J. Wildl. Dis. 6: 149-151	doi:10.1002/ecy.1680	Benesh, D. P., Lafferty, K. D. and Kuris, A. (2017), A life cycle database for parasitic acanthocephalans, cestodes, and nematodes. Ecology, 98: 882. doi:10.1002/ecy.1680
EOL:2948651	Calliobothrium verticillatum	http://purl.obolibrary.org/obo/PATO_0001185	RO:0002444	parasite of	EOL:1039884	Pagurus pollicaris	gut						might have another host before infecting crabs	Caira and Ruhnke. 1991. Can. J. Zool. 69: 1484-1488	doi:10.1002/ecy.1680	Benesh, D. P., Lafferty, K. D. and Kuris, A. (2017), A life cycle database for parasitic acanthocephalans, cestodes, and nematodes. Ecology, 98: 882. doi:10.1002/ecy.1680
EOL:474714	Dioecotaenia cancellata	http://purl.obolibrary.org/obo/PATO_0001185	RO:0002444	parasite of	EOL:440131	Chione cancellata	gut						host prior to this one?	Cake. 1976. Proc. Helminthol. Soc. Wash. 43: 160-171	doi:10.1002/ecy.1680	Benesh, D. P., Lafferty, K. D. and Kuris, A. (2017), A life cycle database for parasitic acanthocephalans, cestodes, and nematodes. Ecology, 98: 882. doi:10.1002/ecy.1680
